Mr Z'oob;Moj jest ten kawalek podlogi;7:2;1
Zuzana;Nokaut;3:33;6
Abba;Honey Honey;3:2;3
Budka Suflera;Jolka Jolka;3:18;1
EN VOGUE;Don't Let Go;4:4;1
Blondie;Heart Of Glass;3:57;1
Boney M;Felicidad (Margherita);2:55;2
Billy Joel;The River Of Dreams;4:50;1
Alex Swings Oscar Sings;Boom Boom Goes My Heart;3:22;1
Michael Jackson;Billie Jean;6:25;2
Madonna;Express Yourself;4:3;1
Gareth Gates;Anyone Of Us (Stupid Mistake);3:39;1
Roxette;How Do You Do;3:7;2
Dorota Miśkiewicz;Nucę, Gwiżdżę Sobie;3:56;1
Lily Allen;The Fear;3:24;1
Matt Dusk;Good News;3:15;3
Maria Mena;I'm In Love;4:26;1
LL COOL J;Paradise;4:34;4
ROY ORBISSON;Only The Lonely;2:18;2
HEY;Cisza, Ja I Czas + pozdrówki;3:34;1
EAGLE EYE CHERRY;Are You Still Having Fun;3:5;1
David Guetta;Love Is Gone;3:8;1
Funkerman;Speed Up [Radio Edit];2:54;1
The Bumelants;Tango Milonga;2:56;1
Bomfunk Mc's;Hypnotic;4:2;1
AEROSMITH;Falling In Love;3:18;3
JENNIFER LOPEZ;Baby I Love You;4:17;1
CYNDI LAUPER;Time After Time;1:58;1
TONI BRAXTON;Unbreak my heart;4:25;1
Phil Collins;Can˛t stop loving you;3:51;1
LIONEL RICHIE;Cinderella;3:30;1
Flipsyde;Someday;2:47;1
CHYLIŃSKA;Winna;3:55;1
Alicia Keys;Empire State Of Mind (Part II) Broken Down;3:32;1
JOE COCKER;Could You Be Loved;3:47;1
ERIC CLAPTON;Layla [MTV Unplugged];4:19;1
ROD STEWART;What A Wonderful World;4:2;1
ROBBIE WILLIAMS & NICOLE KIDDMAN;Something Stupid;2:35;1
ALPHAVILLE;Forever Young;3:32;2
ROD STEWART;Don't Get Around Much Anymore;1:48;2
QUEEN;I Was Born To Love You;4:44;1
BRUCE SPRINGSTEEN;Secret Garden;4:19;1
Marika;Siła Ognia;3:46;2
Kate Ryan;Ella Elle L'a;3:2;2
Goya;W zasięgu Twego wzroku;3:15;1
Amy Winehouse Feat. Jay-Z;Rehab;3:50;1
SIMPLY RED;Fairground;4:14;2
Indios Bravos;Czas Spelnienia Razem Z P Gawronskim (Live);4:28;1
Roisin Murphy;Checkin' On Me;4:31;1
Grace Jones;Private Life;4:22;3
Lykke Li;I’m Good, I’m Gone [Single Version];3:6;1
REPUBLIKA;Odchodząc;3:48;2
Mop;Cold Is Ice;3:58;1
Ace Of Base;All That She Wants;3:22;6
Cream;Cocaine;3:32;3
DAVID BOWIE;BLUE JEAN;3:0;3
Hall & Oates;I Can Dream About You;3:59;4
Addicied To Love;T.Turner;4:58;3
Agnes;On and On(album version);3:15;1
Usa For Africa;We Are The World;6:46;3
01. Golec uOrkiestra;Pedza konie;3:30;3
04;Every Breath You Take;3:52;7
(08) Maxi Priest;Some Guys Have All The Luck;3:27;3
06;Vaya Con Dios;2:41;4
Sandra;Around My Heart 2006 [Radio Edit];3:15;2
Marek Kościkiewicz;Szczęśliwego Nowego Jorku;3:13;1
Fragma;Toca's Miracle;3:26;1
Ray Lamontagne;You Are The Best Thing;3:49;1
16;Take A Chance On Me;3:53;4
Kasia Kowalska;Nobody;4:40;1
Fatum;Mania Szybkości;3:38;2
Sunrise Avenue;Fairytale Gone Bad [Radio Edit];3:22;1
2 4 Love;Ti Amo;5:3;3
Paris Encore;Hungry Eyes [Original Radio Remix];2:49;1
Nelly Furtado;Say It Right;3:28;1
Verba;Nic Wiecej;3:25;3
Danny Feat Therese;If Only You;3:26;1
Gary Moore;Still Got The Blues;6:7;2
Bluelagoon;Break My Stride;2:53;1
LADY PANK;Tacy Sami;4:19;1
Josh Groban;In Her Eyes;4:44;1
BRYAN ADAMS;Have You Ever Really Loved a Woman;4:31;1
Marcin rozynek;Najlepsze;4:4;2
DIDO;White Flag;3:34;1
Reni Jusis;Motyle [Radio Edit];3:25;1
AFROMENTAL;Thing we've got;4:5;1
Bomfunk Mc's;Something Going On;4:46;1
Al Bano & Romina Power;Acapulco;3:3;4
BILLY JOEL;WE DIDN'T START THE FIRE;4:31;4
Blue Lagoon;Heartbreaker;5:1;3
Boney M;11;3:34;5
Chumbabwa;Top of the world;3:46;2
Ci_sei_tu;nek;3:38;2
Cliff Richard;Dreamin';3:27;4
clime Fisher;Love changes;4:11;3
Color Me Badd;I Wanna Sex You Up;3:56;2
Commodores;Nightshift_copy;5:0;1
Coolio Feat. L.V.;Gangsta's Paradise;3:56;2
crash test dummies;mmm mmm mmm;3:39;1
DADDY K;Voules Vous Coucher avec Moi;3:30;1
Dangerous;Roxette;3:43;1
Danni Minogue;I begin to wonder;3:23;3
David Coverdale& Whitesnake;Don't fade away;4:48;3
De Su;Zycie Cudem Jest;2:44;2
Dead od alive;You Spin Me Round (Like A Record);3:3;2
Del Faro;Bandinera la playa del Sol;3:32;1
Double;The captain of her heart;3:58;2
Duran Duran;Ordinary world;4:39;2
Edie Brickell;What I Am;4:38;2
Elvis presley;(bonus track) a little less conversation (jxl radio edit remix);3:30;1
Eros Ramazzotti;Eros Ramazzotti;4:44;3
Europe;03;4:1;1
Ewa Bem;Moje serce to jest muzyk;3:31;1
ice mc;megamix;4:5;1
Joe Dassin;Les Champs Elysees;2:30;2
LOS LOBOS & ANTONIO BANDERAS;El Mariachi;2:2;4
La Bouche;Be My Lover;3:57;2
Loona;Bailando;3:31;2
Mandaryna;You give love a bad name;3:5;1
Modern Talking;Hit Dance Mix;2:45;2
zbigniew wodecki;tak bardzo wierze w nas;4:37;1
Abba;Take A Chance On Me;4:47;1
Albert Hammond;Im Atrain;3:29;1
Bolter;Wiecej slonca;3:34;2
Alphaville;Sound Like A Melody;4:21;1
Electric Light Orchestra;Hold On Tight;3:7;1
Elton John;Crocodile Rock;4:2;2
Papa Dance;Naj Story;5:17;1
norwegia;alexander rybak;4:18;1
Zuzana;W Jedności Polska;4:28;2
michael jackson;working day and night;5:20;1
Natalie Imbruglia;Torn;4:8;1
01.Maanam;Wyjatkowo zimny maj;7:15;1
Madonna;Papa Dont Preach;4:17;1
Lobo;I D Love You To Want Me;8:52;1
No Angels;Daylight In Your Eyes;3:28;2
KAPITAN NEMO;Zabierasz moje sny;3:29;3
Londonbeat;I Ve Been Thinking About You;4:42;1
Stevie Wonder;I Just Called To Say I Love You (Aus;4:58;1
Luv;You Are The Greatest Lover;2:55;1
Ottawan;Hands Up (Give Me Your Heart);4:3;1
Wanda i Banda;Hi;4:45;1
Omd;Maid Of Orleans;10:12;1
Rubettes;Juke Box Jive;2:56;1
Rod Stewart;Baby Jane;4:39;2
Jermaine Jackson And Pia Zadora;When The Rain Begins;4:38;1
PAUL YOUNG;Love Is In The Air;3:42;1
EDYTA GEPPERT;Nie Żałuję;5:4;2
Carlos Santana;I'm Feeling You (feat. Michelle Branch & The Wreckers);4:38;1
Phil Collins;Something Happened On The Way To Heaven;4:44;1
Bajm;Piechotą Do Lata;3:3;1
Czerwone Gitary;Port;17:57;1
trzy korony;10 w skali beauforta;4:20;2
ROBBIE WILLIAMS;Eternity [radio edit];3:21;1
tadeusz wozniak;smak i zapach pomaranczy;4:4;1
Queen;Made In Heaven;5:47;2
BELINDA CARLISLE;La Luna;4:1;1
103;pectus;2:52;1
Feel;Tylko Powiedz Czego Chcesz;4:49;2
Volver;Chcę;3:13;3
Magda Steczkowska;Pewnie Dla Tego;3:38;3
Paulla;pamiętaj o mnie;3:10;2
116;patrycja_markowska;3:5;1
Ania Wyszkoni;Z Ciszą Pośród 4 Ścian;3:44;2
KASIA KLICH;Calvados [radio cut];3:34;2
T. LOVE;Nie, Nie, Nie;3:48;1
PUDELSI;Dawna dziewczyno;3:2;2
01;BORYS SZYC feat. KASIA CEREKWICKA _ CUKIEREK_0;3:13;2
Myslovitz;Miec Czy Byc;3:1;2
Andrzej Piaseczny;Dotknięte;3:28;1
Natalia Kukulska;W biegu;4:26;1
Maanam;Gleboko W Sercu;2:54;2
Karolina Kozak;Kłam, Proszę Kłam;4:21;2
Pussycat dolls;Hush hush (i will survive;4:13;3
ANIA DĄBROWSKA;CHARLIE,CHARLIE;3:4;3
SHANIA TWAIN;Im gonna getcha good;4:6;1
Ewelina Flinta;Nieskończona Historia;4:7;1
Shakira;La Tortura;3:31;1
Roan;Miłości pragnienie;6:40;1
SONIQUE;SKY;4:27;1
Monika brodka i ania dabrowka;i say a little prayer;2:45;1
Patrycja Markowska;Zacmienie Serca;3:55;1
Happysad;Zanim pójdę;4:8;1
Akcent;French Kiss;3:58;1
Antique;Opa Opa;3:36;1
Bad Boys Blue;Youre Woman;4:8;1
Black;Wonderful Live;4:43;1
Blue Lagoon;Break My Stride;2:58;1
Pink;Please Don't Leave Me (Main);3:47;1
Video;Będzie Piekło (Hell Version);3:20;1
Secondhand Serenade;Fall For You;4:59;1
Michael Mind;Bakerstreet (Vocal Edit);3:14;1
Coldplay;Lovers in Japan;3:44;1
Coma;Wola Istnienia;5:48;3
Sweetbox;Everything's Gonna Be Alright;2:46;1
Bob Sinclair;World Hold On (Children Of The Sky);3:15;1
THE CRANBERRIES;Dreams;4:13;2
Urszula;Dmuchawce, latawce, wiatr;6:31;2
THE POLICE;Message In A Bottle;4:35;1
Aerosmith;Crazy (1994);5:38;1
Blessid Union of Souls;I Believe (1995);2:22;1
Erika;I Dont Know;3:13;1
F.R. David;Words;3:1;1
Gigi Dagostino;The Riddle;3:14;2
Scorpions;Wind of Change;5:10;1
Elvis Presley;Mystery Train;3:30;1
Billy Ocean;When The Going Gets Tough, The Tough Get Going (Jewel In The N;3:57;1
Blues Brothers;Everybody Needs Somebody To Love (Blues Brothers);2:41;1
Global Deejays;What A Feeling (Progressive Follow Up Radio Version);3:12;1
Michael Sembello;Maniac (Flashdance);3:50;1
AMEL BENT;Ma Philosophie;3:15;1
Freddie Mercury;I Was Born To Love You [Album Version];3:34;1
Modjo;Lady (Hear Me Tonight);3:33;1
Savage;Only You;4:2;1
September;Satellites (Radio Edit);4:13;1
Sonique;It Feels So Good;3:56;2
Uniting Nations;Out Of Touch;3:12;1
ZZ Top;Viva Las Vegas;4:26;1
Urszula;Powiedz, ile masz lat;4:13;1
Oddzial Zamkniety;Prywatka;5:1;2
All 4 One;I Swear [1994];4:19;1
Beck;Loser [1994];3:44;1
02;Touch In The Night;4:5;2
Aerosmith;Walk This Way;3:27;1
Alice In Chains;Man in the Box;4:40;1
Allman Brothers;Blue Sky;5:2;1
Allman Brothers Band;Whipping Post;5:14;1
B.B King;The Thrill Is Gone;5:19;1
Beatles;While My Guitar Gently Weeps;4:41;1
Black Sabbath;Crazy Train;4:44;2
Bon Jovi;Wanted Dead or Alive;5:2;1
Chuck Berry;Johnny B. Goode;2:37;1
David Bowie;Moonage Daydream;4:34;1
Deep Purple;Highway Star;6:3;1
Derek and the Dominos;Layla;6:59;1
Dire Straits;Sultans of Swing;5:41;3
Eagles;Hotel California;6:26;1
Eric Clapton;Cocaine;3:34;1
Eric Johnson;Cliffs of Dover;4:5;1
Grateful Dead;Truckin';5:2;1
Iron Maiden;The Number of the Beast;4:52;1
Jethro Tull;Aqualung;6:33;1
Jimi Hendrix;Voodoo Child (Slight Return);5:8;1
Joe Satriani;Surfing With the Alien;4:20;1
King Crimson;21st Century Schizoid Man;7:18;1
Kinks;You Really Got Me;2:6;1
Led Zeppelin;Heartbreaker;4:9;1
Led Zeppelin;Since I've Been Loving You;7:19;1
Led Zeppelin;Stairway to Heaven;7:56;2
Metallica;Fade to Black;6:52;1
Metallica;One;7:20;1
Michael Jackson feat. Eddie Van Halen;Beat It;4:13;1
Nirvana;Smells Like Teen Spirit;4:43;1
Ozzie Ozborne;No More Tears;7:19;1
Ozzy Osburne;04;7:7;1
Ozzy Ozborne;Mr. Crowley;4:32;1
Pantera;Cemetery Gates;6:58;1
Pantera;Floods;6:54;1
Pearl Jam;Alive;5:36;1
Pearl Jam;Yellow Ledbetter;4:58;1
Pink Floyd;Comfortably Numb;6:19;1
Pink Floyd;Time;6:59;1
Prince;Little Red Corvette;4:51;1
Queen;Bohemian Rhapsody;5:48;2
Rage Against the Machine;Killing in the Name;5:9;1
Smashing Pumpkins;Geek USA;5:8;1
Steely Dan;Kid Charlemagne;4:36;1
Steve Vai;For the Love of God;5:58;1
Stevie Ray Vaughan;Pride and Joy;3:35;1
The Velvet Underground;Sweet Jane;4:4;1
UFO;Lights Out;5:9;1
Van Halen;Hot for Teacher;4:38;1
Yngwie Malmsteen;Black Star;4:49;1
AEROSMITH;Jaded;3:20;4
Band of Horses;Compliments;3:35;11
patrycja markowska;bede silna;3:36;1
FRANK SINATRA;New York, New York;3:23;2
IN;GRI;3:31;1
Monika Brodka i Ania Dąbrowska;I Say A Little Prayer;2:47;1
aura dione;song for sophie;5:21;6
Lady Pank;Strach Się Bać;3:46;2
Alicia Keys;Un;4:1;1
jay sean;do you remember;4:40;18
Maroon 5;Wake Up Call;3:18;3
robert chojnacki;zapomniec;3:58;2
Dwa Plus Jeden;Wielki maly czlowiek;4:12;1
Kapitan Nemo;Wideo narkomania;4:9;2
Lady Pank;Kryzysowa narzeczona;3:54;4
Oddzial Zamkniety;Obudz sie;5:2;3
Perfect;Nie placz Ewka (Live);6:56;1
Bajm;Plynie w nas goraca krew;4:39;2
Kombi;Kochac Cie za pozno;4:19;2
Formacja Niezywych Schabuff;Klub wesolego szampana;3:45;3
Tilt;Mowie Ci, ze;3:0;3
Wanda i Banda;Kochaj mnie;3:17;2
Papa Dance;Pocztowka z wakacji;5:25;3
everyday;uf;3:44;1
White Town;Your Woman [1997];4:16;1
Us3;Cantaloop [1994];4:51;1
Tom Cochrane;Life Is A Highway [1992];24:45;1
The Cranberries;Linger [1994];4:25;1
Spin Doctors;Little Miss Can't Be Wrong [1992];2:16;1
Soul Asylum;Runaway Train [1993];4:13;1
Big Mountain;Baby, I Love Your Way [1994];15:25;1
Dave Matthews Band;Crash Into Me [1997];2:42;1
Foals;This Orient (Album Version);4:0;1
Atomic;Blondie;4:34;3
Culture Beat;Rythym Is A Dancer;3:21;1
Dj Bobo;Somebody Dance With Me;4:25;2
Ice Mc;Cinema;3:43;1
Lady;Easy Love;3:50;1
Lenny Fontana;Spread Love;8:25;1
Lenny Kravitz;Again;3:43;1
U2;Elevation;3:28;1
Marc Anthony;I˛ve Got You;3:44;1
Natalia Kukulska;Nikt Nie Bedzie Zyl Bez Ciebie;3:44;1
Nelly;Number 1 Breaks Remix;5:46;1
Sugarbabies;Round Round;6:0;1
Like Glue;Sean Paul;3:51;1
Haddaway;What Is Love [1993];4:25;1
MICK JAGGER;Old Habits Die Hard;4:17;1
MIDNIGHT OIL;Beds Are Burning;4:9;1
ONA;Drzwi;4:41;2
ODDZIAŁ ZAMKNIĘTY;Andzia I Ja;2:38;2
NICKELBACK;Someday;3:18;1
NELLY & KELLY ROWLAND;Dilemma;4:45;2
MIKE & THE MECHANICS;Over My Shoulder;3:27;1
MARY J. BLIGE;Sorry Seems To Be The Hardest Word;3:44;1
MARYMARY;Shackless (Praise You);3:5;2
MARILLION;Kayleigh;3:28;1
ELEKTRYCZNE GITARY;Człowiek Z Liściem Na Głowie;2:59;1
Feel I Iwona Wegrowska;Pokonaj Siebie;3:24;1
Budka Suflera;Ratujmy co sie da;4:22;1
DESTINY'S CHILD;Say My Name;4:25;2
DES REE;You Gotta Be;3:37;5
DEPECHE MODE;Personal Jesus;4:53;3
ROXETTE;Church Of Your Heart;3:12;1
LADY PANK;Mała Lady Pank;3:17;1
LENE MARLIN;Sitting Down Here;3:50;1
LIGHTHOUSE FAMILY;Question Of Faith;4:19;2
WILKI;Eli Lama Sabachtani;3:30;1
WHITNEY HOUSTON;I Wanna Dance With Somebody (Who Loves Me);4:41;2
U2;One Love;4:27;5
TROGGS;Wild Thing;2:37;1
TRZECI WYMIAR;Skamieniali [radio cut];3:12;1
TINA TURNER;Private Dancer;3:52;1
THE RASMUS;In The Shadows [radio cut];3:43;1
THE CONNELS;'74;4:20;1
THE CLASH;Should I Stay, Or Should I Go;3:13;1
T LOVE;Ajrisz;3:8;1
SURVIVOR;Eye Of The Tiger;3:59;1
ROBERT GAWLIŃSKI;Sid I Nancy;4:13;1
RENI JUSIS;Dreadlock Holiday [radio edit];3:48;3
RED HOT CHILLI PEPERS;Scartissue;3:32;1
REAMONN;Supergirl [album edit];3:56;1
QUEEN;The Invisible Man;3:56;1
Zany And Dv8;Nothing Else Matters;3:4;1
Vinylshakerz;Luv In Japan (Radio Edit);2:48;1
Velvet;Rock Down To Electric Avenue (Radio Version);3:29;1
Starzoom;Billie Jean;2:32;1
Royal Gigolos;Tell It To My Heart (Radio Edit);3:44;1
Mickey Jacob;Children 2008;3:45;1
Lmc Feat. U2;Take Me To The Clouds Above (Radio Edit);2:49;1
Klub Kidz Feat. Damian;Video Killed The Radio Star;3:43;1
Filterfunk;S.O.S Message In A Bottle (Hi Tack Radio Edit);3:12;1
mix4;Title;3:14;1
mix5;Title;2:55;1
mix8;Title;6:48;1
mix 1;Title;14:36;1
mix9;Title;6:23;1
mix7;Title;3:48;1
mix2;Title;10:9;1
mix3;Title;21:16;1
212;Hall & Oates;4:9;3
Baltimora;Tarzan boy;7:28;3
Chris De Burgh;The lady in red;5:0;1
Close 2 You;Baby don't go;5:44;1
Communards;Never can say goodbye;4:17;4
Elvis presley;Return to sender;2:3;3
Habbibi;Dis Moi Habbibi;4:44;1
Nelly & Jaheim;My Place;3:41;1
Rod Stewart;Da Ya Think I'm Sexy;4:41;2
Michał Bajor;Barwa Twoich Słów;4:38;1
ABBA;Knowing Me, Knowing You;3:59;1
BELINDA CARLISLE;Circle In The Sand;4:11;1
Kate Ryan;Babacar (Radio Edit);3:9;1
Paris Hilton;Nothing In This World;3:10;2
Paul & Luke Ft John Biancale;Billie Jean (Paolo Ortelli Vsdegree Edit);3:41;1
Agnes;Release Me (Uk Radio Edit);3:5;2
Akon ft. Keri Hilson;Oh Africa;4:21;2
Ashley Tisdale;It's Alright It's Ok;2:59;3
AVRIL LAVIGNE;I'm With You;3:42;1
Beyonce;Halo;4:53;1
Sharam;Party All The Time [Radio Edit];3:21;2
Bosson;You;3:48;1
Brandy;Right Here (Departed);4:23;1
Cascada;Dangerous (Cahill Radio Edit);3:25;1
Charlie Winston;Like A Hobbo;3:48;1
Dj Bobo;Ole Ole;2:57;3
Enrique Iglesias;Can You Hear (Uefa Remix);3:55;1
Gentleman;It No Pretty;3:10;4
ola;sky's the limit;3:19;11
sophie ellis;bextor;3:26;5
MADONNA;Celebration;3:52;2
Blue System;Laila;3:20;2
mini viva;i wish;3:56;3
dan balan;chica bomb;4:5;4
Dj Bobo;Megamix;11:14;2
Cheryl Cole;3 Words [Ft. Will.i.am];4:27;3
dizzee rascal;holiday;3:30;3
david guetta;gettin' over;3:1;1
Kombii;Gdzie Jestes Dzis (Pop Version);4:0;17
Velvet;Dancing With Tears In My Eyes;3:24;7
Taio Cruz Feat. Kesha;Dirty Picture;3:38;1
Susana Feat. Omnia  The Blizzard;Closer (Video Edit);3:14;1
Orange Operators;Silence;3:23;2
mrozu;miliony monet;3:27;1
Verba;Kocham Cię Na Zawsze;3:23;1
Schiller;Try (Thomas Gold Edit);3:34;1
Funny;Sing A Song (DJ Yan & Romario Remix 2007);5:28;1
SEWERYN KRAJEWSKI;Wielka Milosc [dj Silent Remix];3:27;2
Mika;Relax (Take It Easy) (Dennis Christopher Mix)  128;6:56;1
BIG CYC;Rudy sie zeni;2:46;5
Patrycja Markowska;Swiat Sie Pomylil [Album Version];3:23;2
hi tack;its gonna be alright;2:49;2
alchemist project;love is gone;4:33;2
Edward Maya & Vika Jigulina;Stereo Love;3:6;1
Feel;To Długa Rzeka;4:7;1
daniela;chain reaction;3:30;2
Robert M & Nicco;Dance Hall Track;3:19;2
Danzel;Under Arrest (Kd Mix.Radio Edit Instr);3:31;1
Guy De Us Feat Sarah Rogers;Stupid Cupid;2:50;1
Dj Assad;For Your Eyes;3:33;1
Lzy;Przepraszam Cie;4:1;1
Kasia Cerekwicka;Sos;3:17;2
Kate Ryan;Voyage, Voyage [Radio Edit];3:0;2
Kindla;Z Kims Takim Jak Ty;3:33;2
Kombii;Mysle O Tobie;3:41;2
Kylie;2 Hearts;2:47;2
Lemon Ice;Stand By Me [Radio Edit];3:19;2
Maciek Silski;Póki Jeszcze;3:27;1
Magnus;Live Forever;3:49;1
Maja Sikorowska I Andrzej Sikorowski;Koledzy Taty;3:36;1
Mans Zelmerlow;Maniac;2:57;2
Margo;Dlatego Walcz;3:31;1
Małgorzata Ostrowska;Rzeka We Mnie;3:33;2
Mezo Tabb & Kasia Wilk;Mamy Siebie;3:46;2
Mika;Love Today;3:51;1
Monika Brodka;Za Mało Wiem;2:57;1
16;05;4:4;7
Jan Kiepura;Brunetki Blondynki;2:26;1
Edith Piaff;Sous le ciel de Paris;3:50;1
Gazebo;I Like Chopin;4:51;2
39 i pol;zbigniew wodecki & dirty track;5:32;3
ABBA;Thank You For The Music;4:20;1
Gibson Brothers;Que Sera Mi Vida;4:16;1
ewa bem;podaruj mi troche słońca;4:15;1
Gombay Dance Band;Sun Of Jamaica;4:54;1
Modern Talking;Youre My Heart Youre My Soul;3:51;2
Pussycat;Georgie;4:16;1
Ottowan;D I S C O;3:39;1
Phil Collins;You Cant Hurry Love;3:32;2
Raffaella Carra;A Far Lamore Cominica Tu;2:42;1
No Angels;Still In Love With You;3:32;2
BEATA;Taka Warszawa;4:15;1
Robbie Williams  Nicole Kidman;Somethin Stupid;3:20;2
Sandra;Maria Magdalena;4:19;2
Secret Service;Ten O Clock Postman;3:38;2
Krzysztof Krawczyk;Barka (Pan Kiedyś Stanął Nad Brzegiem);34:40;2
The Rasmus feat. Anette Olzon;October & April;4:7;1
Budka Suflera;Świat Od Zaraz;5:8;1
Budka Suflera;Takie Tango;4:27;1
Frontier;Take me Higher;2:45;3
LEONARD COHEN;In My Secret Life;4:38;1
LESZCZE;Kombinuj Dziewczyno;3:48;2
Dzien Dobry;Kocham Cie;3:10;1
Edyta Bartosiewicz;Zegar;4:6;1
ROXETTE;Crash! Boom! Bang!;4:25;1
2 Pac;California Love;4:12;2
MICHAEL JACKSON;Billy Jean;4:52;1
LIZAR;Ciągle Pada;3:14;3
The Pussycat Dolls Feat Timbaland;Wait A Minute;3:39;2
Ciara;Like A Boy;3:54;1
Shaggy;Those Days;3:12;2
Pink;Please Dont Leave Me;3:50;1
LMC vc U2;Take Me To The Clouds Above;2:53;1
Rio;Shine On (Radi;3:46;1
NELLY FURTADO;Turn Off The Lights;4:16;1
Simple Red;I Have The Love;3:6;6
Miley Cyrus;Can’t Be Tamed;2:56;1
Diana Vickers;Once (Single Edit);3:19;1
Scouting For Girls;This Ain’t A Love Song;3:30;1
Rox;I Don't Believe;2:36;9
Foreigner;Fool For You Anyway;4:0;12
TOUCH & GO;Would You;3:8;1
Marika;Moje Serce;3:12;2
YAZOO;ONLY YOU;2:44;2
SIMPLY RED;Something Got Me Started;3:54;1
Alizee;Mademoiselle Juliette;2:22;2
Alpha Blondy;Rende;3:32;1
Eminem;We Made You (Album Version (Clean));4:33;1
CIARA feat. MISSY ELLIOT;1,2 Step;3:58;1
Urszula;Blues Mimo To;4:28;6
DAFT PUNK;Around The World;3:53;1
Maanam;Kocham Cię Kochanie Moje;4:41;1
LADY PANK;Zakłócenie Porządku;1:23;1
RONAN KEATING;Lovin' Each Day;3:19;1
FORMACJA NIEŻYWYCH SCHABUFF;Klub Wesołego Szampana;3:38;1
KE;Strange world;4:23;1
Justin Timberlake;Sexyback;4:1;1
HIM;Join Me;3:32;1
BUGGLES;Video Killed The Radio Star;3:0;2
STING;All This Time;4:37;2
Natalia Kukulska;Tyle Słońca W Całym Mieście;4:22;1
Sean Kingston;Beautiful Girls;3:44;2
Goya;Nikt I Nic;2:38;1
Urszula;Bajka;3:53;5
LAID BACK;Sunshine Reggae;3:46;3
T LOVE;Bóg;3:48;1
PUFF DADDY;I'll Be Missing You;3:5;1
ELEKTRYCZNE GITARY;Dzieci;2:52;1
RENI JUSIS;Dreadlock Holiday;5:15;2
Coldplay;Violet Hill;3:37;1
CHUMBAWAMBA;Thubthumping;3:29;1
Dzem;Czerwony Jak Cegla;5:4;2
Nelly Furtado;Do It;3:31;2
Urszula;Kayla;3:24;5
REAMONN;Supergirl;3:41;4
DEPECHE MODE;Dream On;4:15;1
Edith Piaf;Hymne A L'Amour;3:31;1
21;05;3:31;19
Elektryczne Gitary;Kiedy Mówisz Człowiek;2:30;1
Gabriel Fleszar;Kroplą deszczu;4:44;2
Gosia Andrzejewicz;Troche Ciepla;3:39;4
18;05;4:2;24
Goya;Chodź, pomaluj mój świat;2:51;1
KRZYSZTOF KRAWCZYK & MUNIEK;Lekarze Dusz;3:19;2
Lombard;Szklana pogoda;4:47;1
Papa Dance;W 40 dni dookola swiata;4:0;1
Urszula;A Kiedy;4:11;5
LZY;Niebieska sukienka;5:1;1
Andrzej Piaseczny;Wszystko trzeba przezyc;3:43;1
anna jantar & bogusław mec;pozwolil nam los;3:46;1
ewa bem;wyrzeźbiłam twoją twarz w powietrzu;3:53;2
Feel;No Pokaż na co Cię Stać;3:54;2
Golec uOrkiestra;Konkretna Piosenka;3:25;2
Abba;Sos;3:28;1
Bj Thomas;Raindrops Keep Falling On My Head.;3:1;1
Justyna Steczkowska & Borys Szyc;Choc Wieje Pada Grzmi;3:39;1
Bajm;Dwa serca, dwa smutki;5:34;1
James Morrison;Broken Strings(remix);4:5;1
EDYTA BARTOSIEWICZ;Opowieść;5:33;1
Soul Asylum;Runaway Train;4:22;1
STACHURSKY;Zylem jak chcialem;4:54;1
Madonna;Frozen;5:14;1
Cheri Cheri Lady (Quikstep);5836;1:31;1
September;Looking For Love [Radio Version];4:6;1
Shaun Baker feat Maloy;Could You, Would You, Should You (Dance Version);3:52;2
Fleetwood Mac;Little Lies;3:41;1
Josh Groban;Hymne A Lamour;3:58;1
Carlos Santana Ft.Dido;Feels Like Fire;4:38;1
ERIC CLAPTON;My Father's Eyes;4:37;2
Amy Winehouse;Rehab;3:33;2
IRA;MOJ DOM;2:31;2
Within Temptation;Utopia;3:53;2
Linkin Park;New Divide;4:24;2
Europe;New Love In Town;3:28;3
The Ting Tings;Thats Not My Name [Single Version];3:41;3
Nickelback;Gotta Be Somebody;4:9;2
OASIS;Wonderwall;4:12;2
STING & ERIC CLAPTON;It's Probably Me;4:48;2
Golden Life;Oprócz Błękitnego Nieba;4:5;2
IGGY POP;The Passenger;4:38;3
Tomek Makowiecki;Spelni Sie;3:38;2
DEEP PURPLE;Smoke On The Water;3:39;2
KISS;We Are One;4:15;2
Ewelina Flinta;Żałuję;3:29;2
STAIND;Outside;4:57;2
OZZY OSBOURNE;Dreamer;4:40;4
Street Legal;Somebody Up There Likes Me;3:53;1
Papa Roach;Scars;3:23;2
CYPRESS HILL;What's Your Number;3:47;3
Czesław Niemen;Dziwny jest ten świat;3:32;1
Pearl Jam;Brother;3:54;1
Seether;Fake It;3:21;1
Shinedown;Second Chance;3:38;1
Eddie Vedder;Hard Sun;4:12;1
Godsmack;Good Times, Bad Times;2:54;2
Carrion;Wonderful Life;3:42;2
Rotary;Lubiła tańczyć;3:32;1
Jennifer Paige;Crush;3:11;2
Jimmy Somerville;To love somebody;3:55;1
K'Maro;Femme Like You;7:16;1
living next door to Alice;Smokie;3:25;1
john_lennon;imagine;2:36;1
Arash;Tike Tike Kardi;3:16;1
Brandy;Who Is She 2 U;3:45;1
Mike Oldfield;Man in the rain;4:43;1
John Travolta;Sandy;3:27;1
04;Communiqué;5:41;1
Urszula;Skacze Na Dach;3:6;5
Samantha Fox;Touch me;4:49;2
